time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-02-08,23.9,22.0,28.0,0.0,19.0,3.8,1015.1
2021-02-09,22.2,20.0,26.0,25.9,317.0,8.0,1013.0
2021-02-10,20.6,18.0,23.0,0.0,333.0,8.9,1014.2
2021-02-11,20.4,15.6,25.0,,345.0,15.0,1014.9
2021-02-12,20.7,17.0,25.0,,340.0,12.0,1016.0
2021-02-13,18.6,16.0,26.0,,,4.1,1016.3
2021-02-14,21.2,16.2,27.0,,295.0,4.3,1016.2
2021-02-15,21.6,17.0,26.0,,142.0,5.2,1014.2
2021-02-16,21.9,17.7,26.0,,,5.3,1014.0
2021-02-17,22.6,18.2,26.0,,352.0,5.9,1017.8
2021-02-18,23.3,20.5,26.2,0.3,44.0,8.6,1020.8
2021-02-19,23.9,21.4,25.2,0.0,64.0,10.0,1020.7
2021-02-20,21.2,18.0,25.0,,,4.7,1019.0
2021-02-21,20.8,15.9,26.0,,,6.3,1016.2
2021-02-22,22.5,18.0,27.0,,148.0,6.0,1014.6
2021-02-23,22.3,18.0,27.0,,3.0,4.2,1014.0
2021-02-24,23.2,18.3,27.0,,157.0,5.5,1011.8
2021-02-25,24.1,19.5,28.0,,162.0,6.7,1008.7
2021-02-26,25.1,21.5,29.0,,129.0,5.7,1006.8
2021-02-27,25.3,23.2,29.0,,56.0,5.9,1009.5
2021-02-28,26.0,24.0,29.0,,133.0,11.8,1011.5
2021-03-01,26.4,24.8,30.0,,130.0,9.1,1013.3
2021-03-02,25.6,25.0,27.2,,87.0,9.3,1015.3
2021-03-03,24.7,23.0,28.1,0.8,53.0,6.9,1016.0
2021-03-04,25.6,22.4,29.0,0.0,35.0,4.6,1015.3
2021-03-05,26.6,23.5,31.0,0.0,148.0,7.7,1012.9
2021-03-06,26.2,24.0,31.0,2.0,136.0,6.0,1013.3
2021-03-07,25.7,22.4,30.0,0.0,115.0,7.3,1014.8
2021-03-08,25.6,23.8,29.3,0.3,154.0,6.6,1015.8
2021-03-09,25.7,23.0,29.0,0.0,158.0,6.6,1015.7
2021-03-10,25.5,23.0,28.0,0.0,151.0,6.8,1015.7
2021-03-11,25.8,23.0,29.4,0.0,121.0,6.7,1015.9
2021-03-12,25.4,23.0,29.3,0.0,84.0,6.7,1016.4
2021-03-13,25.4,21.7,30.0,,49.0,4.8,1016.0
2021-03-14,25.4,22.0,29.0,,63.0,5.0,1014.0
2021-03-15,26.0,21.6,29.0,,146.0,8.0,1011.9
2021-03-16,25.9,23.5,29.0,,147.0,7.3,1011.2
2021-03-17,26.0,24.0,29.0,,124.0,6.9,1010.9
2021-03-18,27.1,22.8,32.0,,161.0,6.6,1010.6
2021-03-19,26.8,23.7,30.0,,128.0,6.8,1009.6
2021-03-20,27.4,25.0,30.1,0.0,157.0,7.1,1008.4
2021-03-21,26.8,26.0,30.0,0.0,97.0,10.9,1011.3
2021-03-22,22.2,20.0,27.2,6.1,356.0,10.9,1017.6
2021-03-23,21.6,19.9,23.2,6.1,315.0,3.8,1017.5
2021-03-24,23.8,21.0,27.2,0.0,333.0,6.0,1014.3
2021-03-25,26.0,23.0,29.0,0.0,114.0,5.4,1013.2
2021-03-26,26.2,24.2,29.5,0.0,144.0,8.7,1011.7
2021-03-27,26.9,24.0,31.0,0.0,142.0,8.6,1009.3
2021-03-28,26.9,24.0,31.0,0.0,137.0,7.0,1008.0
2021-03-29,27.1,24.0,31.0,0.0,123.0,6.1,1006.6
2021-03-30,27.3,24.6,31.0,0.0,117.0,6.3,1004.8
2021-03-31,27.3,25.0,32.0,0.0,117.0,8.1,1004.0
2021-04-01,27.5,25.4,31.0,0.0,106.0,7.0,1004.7
2021-04-02,27.8,25.9,33.3,0.0,104.0,6.7,1006.8
2021-04-03,27.3,25.0,31.0,0.0,137.0,8.9,1008.9
2021-04-04,27.1,25.0,31.0,0.0,118.0,7.6,1011.2
2021-04-05,27.0,23.0,32.0,0.0,118.0,5.4,1013.7
2021-04-06,27.6,23.2,31.0,0.0,75.0,5.4,1013.9
2021-04-07,27.2,24.6,31.0,7.1,102.0,6.1,1013.2
2021-04-08,26.8,25.0,31.0,0.0,123.0,7.6,1011.1
2021-04-09,27.5,23.7,31.0,0.0,109.0,7.3,1012.2
2021-04-10,25.4,24.0,29.0,13.7,50.0,5.1,1014.2
2021-04-11,26.8,24.0,30.0,3.3,129.0,5.4,1015.1
2021-04-12,27.4,23.2,31.0,0.0,159.0,6.8,1014.1
2021-04-13,27.3,25.0,30.0,0.0,144.0,8.3,1012.2
2021-04-14,27.2,25.0,30.0,0.0,144.0,8.1,1010.8
2021-04-15,27.2,24.6,31.0,0.0,142.0,7.6,1009.8
2021-04-16,27.6,25.0,30.3,0.0,130.0,8.0,1010.3
2021-04-17,26.6,25.0,30.0,0.0,118.0,7.3,1012.6
2021-04-18,27.9,22.8,33.0,0.0,159.0,6.2,1011.8
2021-04-19,28.2,25.0,32.0,0.0,155.0,6.3,1009.5
2021-04-20,27.8,25.0,32.0,0.0,155.0,7.8,1008.9
2021-04-21,28.3,25.0,32.0,0.0,145.0,9.7,1009.7
2021-04-22,28.0,25.0,32.0,0.0,147.0,9.3,1008.6
2021-04-23,28.4,25.1,32.0,0.0,150.0,8.0,1007.2
2021-04-24,28.9,26.0,32.0,0.0,119.0,8.1,1007.0
2021-04-25,29.0,26.3,33.0,0.0,111.0,6.9,1008.1
2021-04-26,28.8,26.6,32.0,0.0,125.0,9.6,1008.9
2021-04-27,27.3,26.0,31.5,0.0,12.0,8.4,1011.6
2021-04-28,28.4,24.8,32.0,0.0,50.0,6.0,1013.0
2021-04-29,28.3,25.0,33.0,0.0,29.0,7.1,1012.5
2021-04-30,27.5,25.0,32.2,0.0,330.0,7.0,1011.8
2021-05-01,28.6,24.9,32.0,0.0,139.0,7.2,1011.5
2021-05-02,29.4,25.5,33.0,0.0,138.0,7.9,1010.8
2021-05-03,29.2,27.7,33.0,0.0,128.0,10.9,1009.5
2021-05-04,28.8,26.0,33.0,0.0,136.0,8.6,1008.9
2021-05-05,29.2,25.1,33.0,0.0,149.0,8.2,1010.3
2021-05-06,28.9,27.0,33.0,0.0,131.0,8.1,1012.9
2021-05-07,28.2,25.0,33.0,0.0,179.0,5.8,1012.6
2021-05-08,28.8,23.7,33.0,,123.0,6.9,1009.7
2021-05-09,29.1,25.0,33.0,,124.0,8.1,1008.0
2021-05-10,29.1,25.0,34.0,,143.0,7.2,1007.3
2021-05-11,29.4,25.2,34.0,,121.0,7.7,1006.9
2021-05-12,28.9,26.0,34.0,,126.0,7.2,1006.5
2021-05-13,29.1,25.2,34.0,,124.0,8.2,1006.6
2021-05-14,29.3,26.0,34.0,,131.0,7.6,1006.7
2021-05-15,29.7,26.0,34.0,,125.0,8.8,1007.3
2021-05-16,30.2,27.0,33.1,,110.0,7.0,1007.3
2021-05-17,30.3,26.7,35.0,,137.0,9.7,1007.8
2021-05-18,30.1,27.0,34.0,,117.0,8.8,1007.7
2021-05-19,30.1,27.0,34.0,,143.0,8.7,1006.4
2021-05-20,30.4,26.0,35.0,,118.0,7.8,1006.5
2021-05-21,30.5,26.6,35.0,,120.0,8.2,1006.1
2021-05-22,31.1,26.8,36.1,,133.0,6.7,1004.6
2021-05-23,30.7,27.0,35.0,,133.0,8.0,1004.8
2021-05-24,29.7,26.7,34.0,2.0,30.0,6.9,1006.4
2021-05-25,30.4,27.0,33.0,0.0,135.0,8.5,1006.7
2021-05-26,30.2,27.0,33.2,,115.0,7.7,1006.5
2021-05-27,29.9,27.0,33.0,,115.0,6.6,1007.1
2021-05-28,30.7,27.2,36.0,,127.0,6.9,1008.3
2021-05-29,31.2,27.6,34.0,,94.0,5.8,1007.3
2021-05-30,32.5,28.0,37.0,,128.0,5.8,1005.7
2021-05-31,32.7,29.0,38.0,,145.0,5.7,1004.3
2021-06-01,32.9,29.0,38.0,,118.0,5.8,1004.7
2021-06-02,31.8,28.0,36.0,0.0,124.0,6.6,1005.1
2021-06-03,32.8,28.4,39.0,,148.0,5.3,1005.1
2021-06-04,31.9,28.0,40.0,,302.0,4.6,1005.3
2021-06-05,27.7,25.0,35.0,11.2,251.0,4.1,1006.3
2021-06-06,30.2,26.0,36.0,0.0,328.0,4.0,1004.8
2021-06-07,31.2,27.0,36.0,,206.0,6.1,1005.0
2021-06-08,29.4,24.0,35.0,0.0,185.0,8.1,1006.1
2021-06-09,29.1,25.0,35.0,9.7,19.0,4.6,1005.5
2021-06-10,29.3,25.0,34.0,3.3,31.0,5.1,1003.7
2021-06-11,28.7,25.5,31.0,3.8,342.0,3.9,1002.5
2021-06-12,27.0,26.0,28.0,8.1,315.0,3.2,1002.2
2021-06-13,30.3,26.2,34.0,0.0,236.0,5.1,1004.5
2021-06-14,30.8,27.0,35.0,,206.0,5.9,1005.2
2021-06-15,31.6,26.6,37.0,,198.0,5.9,1004.3
2021-06-16,31.8,27.4,37.0,,290.0,5.5,1005.5
2021-06-17,31.4,28.0,37.0,,200.0,5.6,1007.2
2021-06-18,31.7,27.0,37.0,,163.0,5.6,1007.2
2021-06-19,32.8,27.3,38.7,,192.0,5.7,1005.7
2021-06-20,33.1,28.5,39.0,,322.0,6.3,1003.5
2021-06-21,33.3,28.6,40.0,0.0,216.0,5.7,1003.1
2021-06-22,32.7,29.0,38.0,0.0,208.0,5.4,1004.7
2021-06-23,32.6,28.0,39.0,0.0,184.0,7.0,1005.6
2021-06-24,30.8,27.0,38.0,0.0,226.0,5.6,1005.0
2021-06-25,30.4,26.5,37.0,2.3,234.0,5.3,1004.9
2021-06-26,30.6,27.0,38.0,0.0,193.0,5.8,1006.4
2021-06-27,32.3,27.0,39.0,0.0,173.0,6.7,1006.8
2021-06-28,32.9,28.4,39.0,,203.0,7.4,1005.2
2021-06-29,32.9,28.9,38.0,,161.0,9.3,1004.3
2021-06-30,33.2,29.0,40.0,,204.0,8.1,1004.7
2021-07-01,33.1,30.0,40.0,,158.0,9.1,1005.3
2021-07-02,32.7,28.0,40.0,,291.0,6.4,1005.9
2021-07-03,31.4,27.0,39.0,,32.0,5.8,1005.4
2021-07-04,31.1,25.9,37.0,,150.0,7.0,1004.7
2021-07-05,30.7,26.6,36.0,0.0,124.0,6.3,1004.4
2021-07-06,27.8,25.7,30.0,9.1,222.0,4.3,1003.6
2021-07-07,28.1,27.0,31.0,0.8,348.0,3.4,1004.5
2021-07-08,29.5,26.0,33.0,0.3,133.0,8.0,1006.4
2021-07-09,29.6,26.2,33.0,0.3,140.0,10.9,1007.5
2021-07-10,29.7,26.6,33.0,0.0,141.0,9.6,1008.3
2021-07-11,30.3,27.0,34.0,,115.0,7.0,1009.6
2021-07-12,29.7,27.0,34.0,,147.0,6.7,1009.5
2021-07-13,29.9,26.0,34.0,,153.0,8.3,1007.8
2021-07-14,29.9,25.6,34.0,,142.0,9.9,1006.8
2021-07-15,30.2,26.6,34.0,,127.0,7.7,1007.6
2021-07-16,29.3,26.0,34.0,,120.0,9.3,1008.1
2021-07-17,30.4,25.4,35.0,,134.0,6.2,1005.5
2021-07-18,30.4,27.0,37.0,0.0,191.0,5.3,1002.8
2021-07-19,31.3,26.9,35.0,0.0,273.0,5.4,1002.5
2021-07-20,31.6,27.9,37.0,,186.0,7.0,1003.4
2021-07-21,31.6,29.0,36.0,,293.0,5.3,1002.9
2021-07-22,32.6,28.1,37.0,,264.0,4.8,1001.8
2021-07-23,30.8,29.0,35.0,1.5,237.0,8.4,1000.8
2021-07-24,32.1,28.5,37.0,0.0,227.0,10.9,999.5
2021-07-25,31.8,28.7,35.6,0.3,256.0,10.0,1000.1
2021-07-26,31.6,29.0,36.0,0.0,281.0,6.7,1001.0
2021-07-27,32.4,28.0,37.0,,334.0,5.6,1000.2
2021-07-28,33.3,28.6,38.0,,338.0,5.4,999.8
2021-07-29,33.1,30.0,37.0,,288.0,6.2,1000.9
2021-07-30,33.2,29.2,39.0,,235.0,5.0,1002.3
2021-07-31,33.7,28.4,38.0,,166.0,5.9,1001.9
2021-08-01,33.9,30.6,40.0,,214.0,8.4,1000.5
2021-08-02,33.9,30.4,39.0,,210.0,8.1,1000.7
2021-08-03,34.3,30.6,38.0,0.0,241.0,7.0,1001.1
2021-08-04,33.8,31.0,38.0,0.0,244.0,6.4,1001.8
2021-08-05,34.8,30.0,39.0,0.0,239.0,6.7,1001.3
2021-08-06,34.5,31.0,40.0,0.0,222.0,9.4,1002.2
2021-08-07,33.3,30.0,40.0,0.0,214.0,8.2,1003.5
2021-08-08,32.7,29.0,39.0,0.5,232.0,4.8,1004.4
2021-08-09,32.2,28.0,39.0,0.0,261.0,5.5,1004.1
2021-08-10,32.4,28.0,39.0,0.3,173.0,7.0,1003.6
2021-08-11,30.7,28.0,37.0,0.0,208.0,4.8,1006.2
2021-08-12,30.2,26.0,37.0,0.0,200.0,7.0,1008.2
2021-08-13,30.2,25.6,36.1,1.5,188.0,6.9,1005.8
2021-08-14,31.9,26.2,36.0,0.5,231.0,6.3,1004.7
2021-08-15,31.7,28.0,37.0,0.0,180.0,7.9,1007.6
2021-08-16,29.1,25.0,35.3,0.0,53.0,6.9,1011.4
2021-08-17,30.3,24.5,35.0,1.5,149.0,6.5,1010.2
2021-08-18,30.9,25.0,37.0,0.0,159.0,7.0,1007.7
2021-08-19,30.6,25.8,35.0,,127.0,7.4,1007.3
2021-08-20,30.3,26.0,36.0,,149.0,7.5,1008.6
2021-08-21,30.1,25.0,35.0,,139.0,6.7,1008.3
2021-08-22,29.9,25.0,35.0,,158.0,6.2,1006.9
2021-08-23,29.9,25.0,38.0,,172.0,8.8,1005.7
2021-08-24,30.1,25.8,35.0,,120.0,7.5,1005.2
2021-08-25,30.1,26.0,35.0,,125.0,7.3,1005.9
2021-08-26,29.1,25.8,32.6,0.0,135.0,8.6,1007.5
2021-08-27,28.9,26.0,33.0,3.3,128.0,8.7,1008.6
2021-08-28,29.1,25.0,34.0,0.0,62.0,6.4,1008.3
2021-08-29,27.8,25.0,33.0,36.3,20.0,4.8,1008.7
2021-08-30,27.8,25.2,31.0,13.5,334.0,5.1,1009.3
2021-08-31,27.9,26.0,31.2,0.5,338.0,4.3,1009.4
2021-09-01,28.6,25.0,33.5,0.0,350.0,6.1,1008.6
2021-09-02,27.9,24.9,34.0,0.8,230.0,5.8,1007.8
2021-09-03,28.1,24.9,33.0,0.3,193.0,3.9,1006.6
2021-09-04,27.8,25.0,34.0,0.0,214.0,6.0,1006.6
2021-09-05,29.3,24.7,33.0,1.8,119.0,6.3,1007.7
2021-09-06,29.1,26.0,33.0,2.0,70.0,5.1,1009.2
2021-09-07,26.6,26.0,29.5,12.7,283.0,4.0,1008.2
2021-09-08,28.4,24.8,32.0,0.0,136.0,8.5,1006.6
2021-09-09,28.0,24.4,32.0,15.7,67.0,4.5,1007.9
2021-09-10,25.7,24.7,28.0,7.1,305.0,3.5,1006.9
2021-09-11,25.9,24.0,27.0,284.5,335.0,16.6,1001.0
2021-09-12,24.8,23.7,27.0,300.2,334.0,10.7,1000.9
2021-09-13,26.8,24.2,28.0,20.3,334.0,4.6,1003.6
2021-09-14,29.0,26.0,33.0,2.8,124.0,7.2,1007.7
2021-09-15,28.8,24.7,33.0,0.0,149.0,8.0,1010.1
2021-09-16,28.6,25.0,33.0,0.0,141.0,6.8,1009.8
2021-09-17,29.2,24.2,33.0,,149.0,6.2,1009.2
2021-09-18,29.4,25.7,35.0,,104.0,5.3,1009.6
2021-09-19,26.6,25.0,31.0,7.1,327.0,4.4,1009.4
2021-09-20,27.3,24.5,31.0,4.3,53.0,4.7,1008.6
2021-09-21,28.1,25.0,32.0,20.3,48.0,6.0,1008.3
2021-09-22,28.4,25.0,32.0,3.6,148.0,5.7,1008.2
2021-09-23,26.0,24.0,27.0,104.6,336.0,11.2,1007.1
2021-09-24,27.7,24.2,30.0,6.1,158.0,11.7,1006.9
2021-09-25,27.9,25.0,32.0,0.0,151.0,6.7,1008.7
2021-09-26,28.4,25.0,32.0,0.0,52.0,4.6,1009.6
2021-09-27,28.7,24.6,33.0,,12.0,4.8,1009.8
2021-09-28,28.8,24.8,33.0,,351.0,6.5,1009.6
2021-09-29,29.0,25.0,33.0,6.1,52.0,4.3,1008.9
2021-09-30,28.9,24.0,34.0,0.0,128.0,6.1,1009.0
2021-10-01,28.9,24.6,33.0,,150.0,6.5,1009.1
2021-10-02,29.3,25.0,33.0,,163.0,6.7,1009.5
2021-10-03,29.2,25.0,34.0,,141.0,6.8,1009.7
2021-10-04,27.3,25.0,32.0,11.4,329.0,7.4,1009.1
2021-10-05,28.5,25.0,32.0,0.8,346.0,5.8,1007.7
2021-10-06,25.9,25.0,28.0,62.0,346.0,9.3,1004.7
2021-10-07,25.3,24.0,27.0,56.6,228.0,6.7,1000.7
2021-10-08,26.1,24.4,28.0,59.2,276.0,6.5,1000.0
2021-10-09,29.4,26.0,34.0,7.1,323.0,8.4,1002.1
2021-10-10,28.2,25.0,33.0,12.2,287.0,5.0,1003.6
2021-10-11,28.6,25.0,32.1,0.0,35.0,5.0,1004.8
2021-10-12,26.2,25.0,27.3,25.1,304.0,6.7,1004.5
2021-10-13,24.4,24.0,26.0,16.0,282.0,8.2,1001.2
2021-10-14,27.4,23.5,31.0,0.5,25.0,4.5,1004.1
2021-10-15,26.8,26.0,29.7,1.0,339.0,4.3,1006.6
2021-10-16,26.8,24.8,29.5,71.9,345.0,9.2,1008.4
2021-10-17,26.5,25.0,28.1,92.2,69.0,16.4,1009.0
2021-10-18,26.1,25.0,30.0,21.6,343.0,8.0,1012.5
2021-10-19,26.1,24.5,30.6,30.0,335.0,5.0,1014.8
2021-10-20,27.6,24.4,31.5,0.0,339.0,7.4,1013.9
2021-10-21,28.3,25.0,32.0,0.0,134.0,5.3,1012.4
2021-10-22,26.2,23.0,30.3,16.5,350.0,6.7,1014.4
2021-10-23,22.6,22.0,25.9,141.0,341.0,6.6,1016.3
2021-10-24,24.8,22.0,27.0,31.0,358.0,13.5,1015.6
2021-10-25,25.0,22.8,28.9,5.1,342.0,7.4,1014.3
2021-10-26,25.5,23.0,29.2,0.0,336.0,8.9,1012.4
2021-10-27,25.7,23.5,27.7,71.9,2.0,9.7,1011.5
2021-10-28,26.3,24.6,28.0,15.5,65.0,4.1,1012.9
2021-10-29,26.6,25.0,29.2,4.8,355.0,4.9,1014.5
2021-10-30,26.5,24.7,30.0,8.9,46.0,4.3,1014.6
2021-10-31,26.8,24.4,30.0,20.6,37.0,4.3,1014.6
2021-11-01,26.2,25.0,29.5,21.6,0.0,2.3,1014.8
2021-11-02,26.8,24.0,31.0,11.7,25.0,5.0,1014.4
2021-11-03,26.9,23.0,30.7,0.0,344.0,6.1,1013.6
2021-11-04,27.2,23.6,31.0,17.0,93.0,4.1,1012.6
2021-11-05,27.6,23.6,31.0,0.0,156.0,4.3,1010.8
2021-11-06,27.8,24.1,32.0,,124.0,6.1,1008.7
2021-11-07,27.6,25.0,30.2,0.0,36.0,6.1,1010.1
2021-11-08,25.2,23.0,28.5,6.4,353.0,12.7,1013.2
2021-11-09,23.0,22.0,24.0,10.7,325.0,7.9,1016.1
2021-11-10,22.4,22.0,23.0,1.5,329.0,7.2,1016.0
2021-11-11,22.8,21.0,24.0,0.0,325.0,2.3,1015.0
2021-11-12,24.8,22.2,28.0,0.5,350.0,5.5,1015.3
2021-11-13,22.5,22.0,24.8,18.3,336.0,5.7,1015.4
2021-11-14,22.5,21.9,24.0,0.3,331.0,3.0,1014.9
2021-11-15,23.6,21.9,24.1,33.3,349.0,4.7,1012.9
2021-11-16,26.2,23.6,28.0,0.0,358.0,7.0,1013.2
2021-11-17,27.1,24.8,30.0,26.4,51.0,11.1,1013.0
2021-11-18,25.6,24.0,29.0,14.0,32.0,8.2,1012.2
2021-11-19,25.7,23.8,28.2,0.3,9.0,3.6,1010.3
2021-11-20,26.1,24.0,30.0,0.0,85.0,4.1,1009.8
2021-11-21,26.8,22.5,31.0,,81.0,3.7,1011.5
2021-11-22,25.7,24.0,28.2,4.6,358.0,6.3,1013.5
2021-11-23,24.7,24.0,27.0,2.3,35.0,12.8,1015.6
2021-11-24,22.3,21.0,25.0,3.8,330.0,8.3,1016.7
2021-11-25,23.1,20.7,27.0,0.5,329.0,6.1,1016.3
2021-11-26,24.2,20.9,28.0,0.0,337.0,8.5,1015.8
2021-11-27,23.8,23.0,26.0,0.0,346.0,9.1,1016.0
2021-11-28,23.4,22.4,25.0,31.0,2.0,19.6,1014.7
2021-11-29,23.5,23.0,24.6,64.3,10.0,15.1,1013.9
2021-11-30,23.6,21.0,27.0,2.8,0.0,14.0,1016.2
2021-12-01,20.5,20.0,22.5,23.6,329.0,4.3,1018.2
2021-12-02,21.3,19.0,24.0,0.8,350.0,7.1,1018.6
2021-12-03,19.9,17.0,25.0,1.0,331.0,4.8,1019.5
2021-12-04,22.2,16.3,25.1,0.0,335.0,6.6,1019.0
2021-12-05,21.6,20.0,23.1,0.0,314.0,3.3,1018.0
2021-12-06,20.6,20.0,21.5,0.5,319.0,4.0,1017.9
2021-12-07,21.8,20.0,24.2,0.0,342.0,4.1,1018.2
2021-12-08,21.8,20.0,24.1,0.3,334.0,3.2,1017.5
2021-12-09,23.5,21.0,27.5,22.1,17.0,5.4,1018.7
2021-12-10,23.2,21.0,27.0,0.0,25.0,3.9,1018.1
2021-12-11,23.1,20.1,26.1,3.8,331.0,5.4,1017.7
2021-12-12,23.8,21.7,26.0,17.8,11.0,4.5,1018.1
2021-12-13,23.6,21.0,26.2,3.3,30.0,8.3,1017.8
2021-12-14,22.0,21.0,24.0,4.3,337.0,2.9,1015.7
2021-12-15,23.1,20.7,25.5,0.5,335.0,3.9,1013.9
2021-12-16,24.3,22.3,26.0,1.3,339.0,2.7,1013.8
2021-12-17,23.8,22.0,28.0,0.0,342.0,5.8,1015.7
2021-12-18,22.6,22.0,24.5,22.4,17.0,10.8,1016.9
2021-12-19,19.7,19.0,22.0,31.8,352.0,16.0,1015.9
2021-12-20,21.6,19.0,25.0,9.4,306.0,10.5,1013.6
2021-12-21,22.2,19.2,25.0,0.0,323.0,6.7,1015.4
2021-12-22,23.0,21.0,26.0,,340.0,6.6,1015.4
2021-12-23,22.7,21.0,25.7,0.0,340.0,5.1,1014.7
2021-12-24,23.2,21.6,27.8,0.3,347.0,5.7,1014.7
2021-12-25,23.3,22.0,26.0,55.1,18.0,6.9,1015.9
2021-12-26,22.7,22.0,25.0,151.4,18.0,9.3,1017.4
2021-12-27,21.1,20.6,23.1,51.1,2.0,18.6,1019.3
2021-12-28,21.1,19.9,24.0,77.0,322.0,7.5,1019.3
2021-12-29,22.4,20.0,25.2,0.5,339.0,7.1,1019.3
2021-12-30,23.2,21.0,26.4,6.6,24.0,8.9,1021.0
2021-12-31,23.2,21.0,25.7,0.8,5.0,6.2,1020.9
2022-01-01,23.9,21.6,26.7,0.5,25.0,8.7,1019.7
